156,回复@绿宝石Berylnannan:主要是美国想栽赃嫁祸给中国，用心险恶！//@绿宝石Berylnannan:可能是狗急跳墙 没钱了 想搞点钱@战略安全与军控在线 【美国律师起诉中国，企图用法律手段泼脏水】据外媒报道，#美国# 佛罗里达Berman法律集团 律师Matthew Moore对中华人民共和国提起团体诉讼， 指控中国没能更快报告和控制#新型冠状病毒# 肺炎疫情，导致疫情在全球爆发。中国艰苦抗疫两个月，为美国和全世界争取了宝贵时间，美国完全浪费了这段宝贵时间，现在美国各种反华势力试图倒打一耙了。『Class Action Filed Against China Over COVID-19 Outbreak  Daily Business Review』http://t.cn/A6zocOSY
157,//@NGA玩家社区:[允悲]@D2O__ 趁着大家买口罩的时间讲个轻松点的游戏小八卦魔兽世界历史上最著名也是对现实影响最大的事件——堕落之血瘟疫事件2005年，暴雪开放了祖尔格拉布副本（副本是一种和游戏主世界不同的独立位面），副本最终BOSS哈卡有一个技能，是点名一个玩家让他感染堕落之血瘟疫持续掉血，并且这个瘟疫可以在几秒内传染给附近的其他玩家，暴雪原意是让玩家在打副本时灵活改变位置，增加趣味性，理论上堕落之血无法传播到副本外面，因为玩家死后或者10秒后这个技能效果就会消失。但意外发生了，有一个猎人的宠物感染了堕落之血后，被这个猎人解散，打完副本回城，猎人又重新召唤了自己的宠物，但令他意想不到的是，宠物身上的堕落之血效果并没有随着他离开副本而消失，于是猎人立刻被自己的宠物传染，并在几秒内传播给了站在他附近的其他玩家。死亡如同风暴般在艾泽拉斯土地上席卷而来，低等级的玩家立刻就被秒杀，高等级的玩家不知道发生了什么，许多人到处乱跑，于是越传越多，部落的奥格瑞玛和联盟的铁炉堡一瞬间尸骨遍地，就连NPC都被传染，短时间内大量数据令服务器严重卡顿，许多人一上线就发现自己的角色惨死街头，被感染的法师们慌不择路，开启传送门来到其他主城，更多人纷纷用炉石传送到世界各地，这就把瘟疫从城市带到了乡村，有些玩治疗的玩家自发组成救援队，给周围人刷血，让他们撑到离开疫区，有些人则站在主城门口提醒其他玩家不要进门，城内危险，也有一些人得知方法后故意四处传送，传播瘟疫，一时间正常的游戏活动都无法进行，被困在疫区里的玩家们只能重复着“复活，死亡，复活，死亡”，有些NPC感染了瘟疫却不会死亡，让他们成为了一大传染源，大多数人选择跑到野外或者偏僻的角落躲避瘟疫，但交任务，物品拍卖，物品存取，学习技能等活动必须在主城进行，这令玩家们的游戏体验大幅度降低。暴雪试图终结瘟疫，一开始，他们修复了宠物可以带出瘟疫的BUG，并将主城设置为隔离区，没人能进去没人能出来，只要城内玩家全部死完，瘟疫自然消失，但隔离没解除多久，就有一些玩家故意通过染病不死的NPC再次将瘟疫带进主城，扰乱正常游戏，最终，无奈之下，暴雪只能修改了哈卡的技能，从持续性的瘟疫效果变为一次性直接扣血。艾泽拉斯这一场持续几天的风波引起了医学界的注意，整个传播过程与现实中的流行病传播非常相似，比如从动物传播到人，再人传人，从人口密集区通过交通工具逐步扩散到人口稀疏区，还有法师术士这种可以到处传送自己和他人的超级感染者，以色列和美国的科学家都利用了这次事件创建模型进行流行病传染研究，美国疾控中心也向暴雪索要了堕落之血事件的数据，以研究应对现实中的疫情。不知道这次怀旧服，会不会重现堕落之血事件。
158,[羞嗒嗒]//@木槿De暖夏O:转发微博@人民日报 【愿你被这个世界温柔以待】在这个特殊时刻的三八妇女节，向疫情中所有勇敢善良的女性们送出最美好的祝福：愿你被这个世界温柔以待 ，心中撷满爱。@李宇春 创作并演唱的《#给女孩#》节日定制音乐短片暖心发布，展示各行各业、不同年龄段女性，#晒晒最美的她# ，在这个特殊的春天里温暖而有力的守护，生动而明媚的微笑↓@女性之声 @警民携手同行 @健康中国 @微博小秘书  http://t.cn/A67Dmof4
159,突然才知道自己被耍了……好可怕，在我以为我成功和她在一起的时候 http://t.cn/z8LFeOE ??宁波·朱雀社区 
160,#李现公益正能量# [心]#李现正能量偶像#@娱乐揭秘蜀黍 伦敦媒体报道：李现和他的粉丝们在对抗冠状病毒时扮演了一个意想不到的角色。除了李现本人的捐款，李现粉丝也为抗疫出钱出力，多次捐赠医用物资  #武汉你好吗# ??
161,[费解][费解][费解]@新浪江苏 【扬州一医院接诊武汉籍发热患者】据苏北人民医院新区分院官方发布：1月21日中午，一名武汉来扬探亲女性旅客途中出现发热症状，所乘高铁到达扬州火车站后直接送诊。该旅客来自武汉，其丈夫已在武汉被确诊为新型冠状病毒感染的肺炎病例。目前该患者体温已正常，各项生命体征稳定。http://t.cn/A6vkMIgp ??
162,转发微博@人民日报数字传播 #隔空拥抱 战疫家书# 你的勇敢和担当，让爸爸为你竖起大拇指。这是一位父亲写给援鄂女儿的家书，一向文静柔弱的女儿，没有和爸爸妈妈商量，就向组织递交了请战书…… 战“疫”信使 @范明 隔空诵读，一句“你一定要坚强勇敢，大胆心细，既要服务好病人，还要照顾好自己。疫情肯定会让你悲伤，但是一定要记着不要流泪，战胜疫情，挽救病人才是我们最终的目的。”表达出父亲心中对女儿的无比担心，却也自豪满满！ http://t.cn/A67Bg1Do
163,//@小兴迷2009:[武汉加油]//@晶真人 ://@甜甜甜圈ovo :#万众一心打赢疫情防控阻击战# #张艺兴粉丝暖心公益# 武汉加油！一起加油[加油]@中国电影报道 @电影频道融媒体中心 策划发起#万众一心打赢疫情防控阻击战# 线上活动，百位电影工作者以最美的素颜送上最真的问候、最有力量的鼓舞！张艺兴@努力努力再努力x ：向奋战在一线的医务人员说一声谢谢，没有翻不过的山，没有过不了的关，武汉加油，中国加油！  http://t.cn/A6PXLas4 ??
164,[哼]《王俊凯Live-大艺术家》//@p_平凡人祈健敬:#王俊凯[超话]# [鲜花]  #联合国环境署亲善大使王俊凯[超话]#  一切以长期的防疫态度去对待 不要掉以轻心 大家都要好好的！ #流星-TFBOYS-王俊凯[音乐]#  #心引力[音乐]# @TFBOYS-王俊凯@TFBOYS-王俊凯 已经复工和即将复工的大家，#2019冠状病毒病# 疫情还没有结束，千万不要掉以轻心@联合国环境规划署 @世界卫生组织 @微公益 ??
165,低调做事！给王凯点赞[good]@南都娱乐周刊 #王凯为家乡武汉捐款200万#今日，网友发现演员@王凯kkw  以公司“得舍影视”的名义为武汉市慈善总会捐款200万元。此前也一直在多平台号召大家做好自我防护与向前线医护人员表达祝福，今日更是被发现低调捐款援助，疫情当前这样的暖心善举也太正了[good] ??
166,#电视剧余生请多指教[超话]##肖战余生请多指教# xz#肖战顾魏# 等待这个词很迷人，我等你 ，顾医生@X玖少年团肖战DAYTOY ?? 
167,被达美航空套牢了@凤凰网财经 【活久见！#巴菲特谈美股暴跌#：活了89岁，也没见过这种场面】3月10日，“股神”巴菲特接受采访时表示，3月9日道琼斯指数狂泻2000多点，美股触发熔断，89岁的他，也没见过这种场面，这是新冠肺炎和原油动荡一起造成的结果，市场会被锤晕了。http://t.cn/A6zqj8v9 ??
168,多想有留住你片刻[好爱哦]目光的可爱[加油]#宋茜下一站是幸福#[男孩儿]#宋茜遇见阳光遇见你#[打脸]！[蜡烛]@宋茜 八姐和碗妹一起呼吁大家：抗击疫情，大家一起！（希望两只治愈的小可爱可以带给大家一点欢乐[可爱]） http://t.cn/A6h407g9 ??
169,[晕][阴险][可爱]这个你懂得，说的很好哦~呵呵[赞]@央视新闻 #支援湖北医疗队开始撤离#【转发！#谢谢你为湖北拼过命#[心]】 ??
170,武汉，加油@张杰 新型冠状病毒，如何预防？· 出门戴口罩（N95），勤洗手· 咳嗽或打喷嚏时捂住口鼻· 将肉蛋彻底做熟· 避免与呼吸道患者密切接触· 避免近距离接触野生动物或活牲畜· 不要随地吐痰！ ??
171,[哈哈]//@耽恋3061:十@人民日报 【速扩！#新型肺炎求助通道开启#】人民日报全媒体行动，征集新型冠状病毒肺炎求助者信息！如果你身边有确诊、疑似、密切接触者以及无法排除的发热者，请点击http://t.cn/A6PE3Spx 填写信息，我们将尽力提供帮助。守望相助，抗击疫情！#武汉加油#！ ??
172,转发太少了//@无为李爷:中国铁塔，例不虚发！[中国赞]@中国铁塔 【好消息！1天之后，“爬树授课”的刘刚老师信号解决了！】3月4日，中国铁塔微博收到@重庆高校 发布的信息：重庆师范大学涉外商贸学院管理学院的刘刚老师，家住四川宣汉农村，新冠病毒疫情期间，因家里居住的村子偏远，移动网络较差，不得不爬到门前李子树上找信号，跟学生安排学习事项。http://t.cn/A678NjpC得知信息后，中国铁塔重庆分公司、四川分公司紧密联动，积极寻找刘刚老师联系方式，并取得联系。3月5日，中国铁塔达州分公司赶赴刘老师所在村子了解情况。刘老师居住的地方，刚好位于大山旁边，信号被阻挡，室外虽能语音通话，但极不稳定，上网更是不行，室内根本无网络。考虑到刘老师居住地偏远及网络需求急迫的实际情况，中国铁塔达州分公司宣汉办事处工作人员先对当地网络状况进行测试分析，然后选择安装简易小型手机信号放大器的简便易行方式，集中解决改善刘老师家里的网络覆盖。经过测试，目前已经能正常视频通话、直播及在线观看视频。刘老师对铁塔公司强烈的社会责任感表示感谢。同时表示，也要教育学生，要有一颗感恩的心，好好学习回馈社会。@工信微报 @国资小新 @共青团中央 @侠客岛 @重庆高校 @新浪科技 @杨建国 @无为李爷 http://t.cn/A678NmVI
173,转发微博@微博辟谣 #微博辟谣# #抗击新型肺炎第一线#【2月13日微博辟谣重要信息汇总】【重要辟谣】@微博辟谣：网传视频“一位老人带着孙子去超市赊米”引关注。经核查，该视频系站外摆拍内容，且有一系列同场景的摆拍作品。http://t.cn/A6h4LyfC@湖北省政府门户网站:“武汉百步亭花园无人管？一天只给一个核酸检测名额”系谣言。http://t.cn/A6hynf7K@人民日报：汉口银行回应员工穿防护服摆拍：自购非医用防护服，向社会道歉。http://t.cn/A6hUxr9z【武汉辟谣】@武汉发布：从武汉回国的700印度人未感染是因吃咖哩？专家回应：没有任何一种食物能够在短期内迅速提高免疫力，吃好每餐饭最重要。 http://t.cn/A6hUs78b@武汉发布：武汉盘龙城男子把口罩喷酒精，遇电梯84消毒瞬间死亡？假的！http://t.cn/A6h4uAQ3【地方辟谣】@上海消防：“酒精消毒引起桃浦四村火灾”为不实信息。http://t.cn/A6hL3dWq@长春发布：长春今明两晚夜间10点到凌晨2点开始全城大消杀行动？别信！http://t.cn/A6hywegT@潍坊发布：网传“昌乐疫情进入高危阶段，昌乐县人民医院处于满额状态……”。经核实，此信息为虚假信息。http://t.cn/A6hUs78t@湖北政法：湖北仙桃有人贩卖“批条物资”？假的！http://t.cn/A6hUs78G@北京昌平：昌平自来水加大氯气注入？假的！http://t.cn/A6hUs785@石家庄长安发布：网传“石家庄尚乘源小区业主出入均需要提供动态口令”为谣言。http://t.cn/A6hUsRZ8@新浪广东：湖北、浙江、湖南等7省人员不许进广东？真相来了。http://t.cn/A6hUs78Z@海州发布：网传“连云港公布1例确诊病例活动轨迹 曾步行至海州批发市场”不实。http://t.cn/A6hUs78A【科普辟谣】@世界卫生组织：公厕的干手器不能在30秒内杀死新型冠状病毒。http://t.cn/A6h4uAQ1【综合性辟谣】@中国互联网联合辟谣平台：多地驰援湖北医疗队物资丢失？闻洋葱能防新型冠状病毒？这些谣言别掉以轻心！http://t.cn/A6h4uA8P@人民日报：武汉二氧化硫浓度未见异常：外传浓度上升系监测失准。http://t.cn/A6hLjo3K@中国互联网联合辟谣平台：吃猪肉会感染新型冠状病毒？别被造谣者带了节奏。http://t.cn/A6h4uAQB@沙坪坝微政务：这些为疫情谣言信不得！http://t.cn/A6h4uAQF【公安网警辟谣】@柳州网警巡查执法：200人在柳江晋航农庄隔离？谣言！http://t.cn/A6h4tQME@温州网警巡查执法：网传温州今明两晚夜间10点到凌晨2点开始全城大消杀行动？假的。http://t.cn/A6h4uAQs@泉州网警巡查执法：钟楼附近查到一名“新冠肺炎”患者？工作人员也要被隔离？谣言！https://weibo.com/3094452711/ItRJKn4fX@大庆网警巡查执法：未带通行证出行将被集中隔离？谣言！https://weibo.com/5610755802/ItScq4YSX@孝感网警巡查执法：散布“分水某村杀人”谣言的男子，已被汉川警方抓获。https://weibo.com/3739416642/ItL79rQSr@舟山网警巡查执法：网传水产码头不能卸货，鱼都要倒掉了？假的。https://weibo.com/5615359468/ItQNRzb2h@荆门网警巡查执法：东宝一男子发布疫情谣言被教育训诫。https://weibo.com/5922614510/ItQdA3EjN@东莞网警巡查执法：经核查，未发现东城景天花园城存在新冠肺炎确诊病例，也没有封楼的情况。https://weibo.com/5657609813/ItS0Dhiun@河池网警巡查执法：网传“宜州区龙头乡拉浪街确诊一新冠肺炎病例”系谣言。https://weibo.com/3353451642/ItT4RaHUr@淄博网警巡查执法：凌晨24时后所有路口24小时改红灯？三人不能同行？谣言！https://weibo.com/3618232124/ItRX84RIm@东莞网警巡查执法：网传东莞一住宅酒精消毒后引发爆炸起火？谣言！ https://weibo.com/5657609813/ItRTXkWAS@天津网警巡查执法：网传天津大直沽汇贤里26楼被封？谣言。https://weibo.com/5611252299/ItShjvs0j@警民直通车-浦东：网传照片反映“丁香路1599弄，后备箱带人”不实。https://weibo.com/2556038417/ItRUTf63a@微博政务 协同全国网警巡查执法矩阵共同支持。
